1	1	163.000000	8	12	1	3890296976	-1	-1	
1	2	192.000000	8	12	1	3796182960	-1	-1	
1	3	229.000000	8	12	1	3796243616	-1	-1	
2	1	241.000000	8	12	1	3796243616	-1	-1	
2	2	243.000000	8	12	1	3795973280	3796243616	3796243616	
2	3	241.000000	8	12	1	3795631728	3796243616	3796243616	
3	1	169.000000	8	12	1	3892226480	-1	-1	
3	2	174.000000	8	12	1	3795342128	3892226480	3892226480	
3	3	193.000000	8	12	1	3795344432	3892226480	3892226480	
4	1	6.000000	8	12	1	3795199488	3796551104	3796551104	
4	2	1.000000	8	12	1	3795287456	3795199488	-2	
4	3	1.000000	8	12	1	3795335088	3795199488	3795199488	
5	1	1249.000000	8	12	1	3796901344	3892226480	-2	
5	2	5.000000	8	12	1	3796120736	3796901344	-2	
5	3	239.000000	9	14	2	3795699920	3796901344	3796901344	
6	1	8226.000000	8	12	1	3796901344	3892226480	-2	
6	2	274.000000	8	12	1	3795323232	3796901344	3796901344	
6	3	10256.000000	8	12	1	3795388992	3796901344	3796901344	
7	1	244.000000	8	12	1	3795388992	3796901344	3796901344	
7	2	7253.000000	8	12	1	3795721264	3795388992	3795388992	
7	3	200.000000	8	12	1	3795966384	3795388992	-2	
8	1	8248.000000	8	12	1	3795721264	3795388992	3795388992	
8	2	1257.000000	8	12	1	3796539248	3795721264	3795721264	
8	3	272.000000	8	12	1	3796099248	3795721264 	-2	
9	1	250.000000	8	12	1	3795721264	3795388992	3795388992	
9	2	276.000000	8	12	1	3795511936	3795721264	-2	
9	3	247.000000	8	12	1	3796119728	3795721264	-2	
10	1	275.000000	8	12	1	3795511936	3795721264	-2	
10	2	273.000000	8	12	1	3795884320	3795511936	3795511936	
10	3	271.000000	8	12	3	3795844368	3797015744	3797015744	
11	1	274.000000	8	12	1	3795511936	3795721264	-2	
11	2	276.000000	8	12	1	3795767184	3795511936	3795511936	
11	3	7227.000000	8	12	4	3796413280	3796400416	-2	
12	1	276.000000	8	12	1	3795767184	3795511936	3795511936	
12	2	273.000000	8	12	4	3796413280	3796400416	-2	
12	3	9206.000000	8	12	4	3795376912	3796413280	3796413280	
13	1	275.000000	8	12	1	3795767184	3795511936	3795511936	
13	2	276.000000	8	12	4	3795376912	3796413280	3796413280	
13	3	275.000000	8	12	4	3796118144	3795376912	3795376912	
14	1	273.000000	8	12	1	3795767184	3795511936	3795511936	
14	2	261.000000	8	12	4	3795376912	3796413280	3796413280	
14	3	169.000000	8	12	7	3797103344	3892226480	3892226480	
15	1	160.000000	8	12	1	3797103344	3892226480	3892226480	
15	2	1218.000000	8	12	1	3786159760	3797103344	3797103344	
15	3	237.000000	8	12	1	3786263888	3797103344	-2	
16	1	261.000000	8	12	1	3585793072	3794911696	-2	
16	2	7200.000000	8	12	1	3786167312	3585793072	-2	
16	3	1214.000000	8	12	1	3795341200	3585793072	3585793072	
17	1	198.000000	8	12	1	3786167312	3585793072	-2	
17	2	273.000000	8	12	1	3786667456	3786167312	3786167312	
17	3	8234.000000	8	12	8	3585407760	3795721264	3795721264	
18	1	275.000000	8	12	1	3786667456	3786167312	3786167312	
18	2	9244.000000	8	12	8	3585407760	3795721264	3795721264	
18	3	8102.000000	8	12	8	3786226160	3585407760	-2	
19	1	198.000000	8	12	1	3786667456	3786167312	3786167312	
19	2	256.000000	8	12	8	3585407760	3795721264	3795721264	
19	3	7242.000000	8	12	8	3786335248	3585407760	3585407760	
20	1	269.000000	8	12	1	3786667456	3786167312	3786167312	
20	2	244.000000	8	12	8	3786335248	3585407760	3585407760	
20	3	22.000000	8	12	8	3795304480	3786335248	3786335248	
21	1	113.000000	8	12	1	3786667456	3786167312	3786167312	
21	2	110.000000	8	12	1	3786327920	3786667456	3786667456	
21	3	1257.000000	8	12	11	3796784144	3585793072	3585793072	
22	1	276.000000	8	12	1	3786667456	3786167312	3786167312	
22	2	271.000000	8	12	1	3796784144	3585793072	3585793072	
22	3	60.000000	8	12	11	3786218832	3796784144	-2	
23	1	7173.000000	8	12	1	3585793072	3794911696	-2	
23	2	3005.000000	8	12	1	3786350624	3585793072	3585793072	
23	3	15240.000000	8	12	13	3777239248	3585793072	3585793072	
24	1	1266.000000	8	12	1	3585793072	3794911696	-2	
24	2	274.000000	8	12	13	3777239248	3585793072	3585793072	
24	3	8227.000000	8	12	13	3777155536	3777239248	3777239248	
25	1	7272.000000	8	12	1	3787025168	3796784144	3796784144	
25	2	1260.000000	8	12	13	3777155536	3777239248	3777239248	
25	3	7155.000000	8	12	13	3786508640	3777155536	-2	
26	1	1216.000000	8	12	1	3787025168	3796784144	3796784144	
26	2	7261.000000	8	12	1	3795471984	3787025168	3787025168	
26	3	8224.000000	8	12	13	3786508640	3777155536	-2	
