1	1	1044.000000	8	12	1	3889949104	-1	-1	
1	2	72.000000	8	12	1	3795628352	-1	-1	
1	3	74.000000	8	12	1	3795831568	-1	-1	
2	1	223.000000	8	12	1	3796551104	-1	-1	
2	2	231.000000	8	12	1	3795199488	3796551104	3796551104	
2	3	10.000000	8	12	1	3795196544	3796551104	-2	
3	1	187.000000	8	12	1	3795199488	3796551104	3796551104	
3	2	167.000000	8	12	1	3795516320	3795199488	-2	
3	3	276.000000	8	12	1	3795200288	3795199488	3795199488	
4	1	251.000000	8	12	1	3795200288	3795199488	3795199488	
4	2	274.000000	8	12	1	3796334592	3795200288	-2	
4	3	225.000000	8	12	1	3795439936	3795200288	3795200288	
5	1	169.000000	8	12	1	3796334592	3795200288	-2	
5	2	140.000000	8	12	1	3795461200	3796334592	-2	
5	3	157.000000	8	12	1	3796042048	3796334592	3796334592	
6	1	239.000000	8	12	1	3797103344	3892226480	3892226480	
6	2	139.000000	8	12	1	3795501232	3797103344	-2	
6	3	256.000000	8	12	1	3795691296	3797103344	3797103344	
7	1	274.000000	8	12	1	3797015744	3797103344	3797103344	
7	2	276.000000	8	12	1	3795271856	3797015744	3797015744	
7	3	276.000000	8	12	1	3795032640	3797015744	-2	
8	1	273.000000	8	12	1	3795271856	3797015744	3797015744	
8	2	10.000000	8	12	1	3795442592	3795271856	3795032640	
8	3	1.000000	8	12	2	3889949104	-1	-1	
9	1	233.000000	8	12	1	3795721264	3795388992	3795388992	
9	2	134.000000	8	12	3	3795532784	3795721264	3795721264	
9	3	1.000000	8	12	1	3795491888	3795721264	3795721264	
10	1	230.000000	8	12	1	3795721264	3795388992	3795388992	
10	2	57.000000	8	12	1	3795532784	3795721264	3795721264	
10	3	236.000000	8	12	1	3795922832	3795721264	3795721264	
11	1	228.000000	8	12	5	3796005536	3797103344	3797103344	
11	2	255.000000	8	12	5	3795464512	3796005536	-2	
11	3	268.000000	8	12	1	3796011072	3796005536	-2	
12	1	275.000000	8	12	1	3796011072	3796005536	-2	
12	2	274.000000	8	12	1	3585927088	3796011072	3796011072	
12	3	276.000000	8	12	6	3795721264	3795388992	3795388992	
13	1	273.000000	8	12	1	3796011072	3796005536	-2	
13	2	276.000000	8	12	6	3795721264	3795388992	3795388992	
13	3	270.000000	8	12	7	3796413280	3796400416	-2	
14	1	276.000000	8	12	1	3796011072	3796005536	-2	
14	2	263.000000	8	12	1	3795721264	3795388992	3795388992	
14	3	106.000000	8	12	7	3795376912	3796413280	3796413280	
15	1	31.000000	8	12	1	3795721264	3795388992	3795388992	
15	2	7234.000000	8	12	1	3585407760	3795721264	3795721264	
15	3	191.000000	8	12	1	3794865344	3795721264	-2	
16	1	230.000000	8	12	1	3585407760	3795721264	3795721264	
16	2	235.000000	8	12	1	3795357152	3585407760	3585407760	
16	3	1271.000000	8	12	8	3585793072	3794911696	-2	
17	1	254.000000	8	12	1	3786692672	3795721264	3795721264	
17	2	260.000000	8	12	1	3795783280	3786692672	3786692672	
17	3	9228.000000	8	12	8	3585793072	3794911696	-2	
18	1	7234.000000	8	12	1	3795783280	3786692672	3786692672	
18	2	1235.000000	8	12	8	3585793072	3794911696	-2	
18	3	274.000000	8	12	8	3795072304	3585793072	-2	
19	1	256.000000	8	12	1	3795783280	3786692672	3786692672	
19	2	262.000000	8	12	1	3795685840	3795783280	3795783280	
19	3	256.000000	8	12	1	3585980128	3795783280	-2	
20	1	258.000000	8	12	1	3795685840	3795783280	3795783280	
20	2	274.000000	8	12	1	3795914352	3795685840	-2	
20	3	7250.000000	8	12	10	3796784144	3585793072	3585793072	
21	1	1275.000000	8	12	1	3795914352	3795685840	-2	
21	2	8264.000000	8	12	10	3585793072	3794911696	-2	
21	3	255.000000	8	12	10	3585409488	3585793072	3585793072	
22	1	261.000000	8	12	1	3795914352	3795685840	-2	
22	2	265.000000	8	12	10	3585793072	3794911696	-2	
22	3	257.000000	8	12	10	3375961824	3585793072	3585793072	
23	1	259.000000	8	12	1	3795914352	3795685840	-2	
23	2	266.000000	8	12	10	3585793072	3794911696	-2	
23	3	7232.000000	8	12	11	3777624496	3585407760	3585407760	
24	1	1268.000000	8	12	1	3585793072	3794911696	-2	
24	2	274.000000	8	12	11	3777624496	3585407760	3585407760	
24	3	8200.000000	8	12	11	3795443024	3777624496	3777624496	
25	1	261.000000	8	12	1	3585793072	3794911696	-2	
25	2	7235.000000	8	12	11	3585915600	3786335248	3786335248	
25	3	1248.000000	8	12	11	3585705760	3585915600	3585915600	
26	1	274.000000	8	12	1	3777155536	3777239248	3777239248	
26	2	270.000000	8	12	1	3796069712	3777155536	3777155536	
26	3	7240.000000	8	12	11	3585915600	3786335248	3786335248	
